TCGA-19-1389,TCGA-19-1787,TCGA-19-0957,TCGA-19-1390,TCGA-19-2629,TCGA-32-2632,TCGA-06-2558,TCGA-16-1045,TCGA-32-1982,TCGA-14-1034,TCGA-28-2513,TCGA-12-0821,TCGA-14-2554,TCGA-14-0789,TCGA-16-0846,TCGA-32-1970,TCGA-06-2563,TCGA-14-0817,TCGA-14-0790,TCGA-19-2620,TCGA-12-1597,TCGA-12-3652,TCGA-06-0125,TCGA-28-2509,TCGA-32-2638,TCGA-06-2562,TCGA-14-0736,TCGA-06-2567,TCGA-06-2559,TCGA-02-2485,TCGA-27-2521,TCGA-02-2486,TCGA-19-2625,TCGA-28-2514,TCGA-27-1834,TCGA-41-2571,TCGA-19-2619,TCGA-14-1823,TCGA-14-1825,TCGA-27-2523,TCGA-27-1831,TCGA-14-1829,TCGA-27-2524,TCGA-12-3650,TCGA-06-0878,TCGA-32-2634,TCGA-27-2528,TCGA-27-2526,TCGA-28-1753,TCGA-27-1830,TCGA-28-1747,TCGA-14-0787,TCGA-27-1832,TCGA-06-0129,TCGA-19-2624,TCGA-27-2519,TCGA-27-1837,TCGA-06-0882,TCGA-06-2561,TCGA-06-2569,TCGA-06-0130,TCGA-12-3653,TCGA-06-0141
PPIF,0.0141119276735368,0.0190217310378871,0.0251674170175202,0.0208711587565946,0.0284401660878523,0.0274070614911007,0.0227059986137399,0.0205263272666685,0.0247660453969771,0.0231546871799958,0.0255870667771976,0.0200213811500051,0.0302780207536934,0.0252137640472486,0.0230351330908953,0.023084312514274,0.0243825756440252,0.0227707150792352,0.026709939007124,0.0254479175402361,0.0318747044706395,0.0252220673009294,0.0388146433579671,0.0218813054992908,0.0289446959261691,0.0249692293622964,0.0191838501201232,0.0226716307486309,0.0300464476286069,0.0266283803416926,0.0272575434334112,0.0247784873025928,0.0260099689355588,0.0262789658842595,0.0172812631573087,0.0326619668182715,0.0280794727620315,0.0191436157738119,0.0165865990260648,0.0274255613469611,0.0243610024925916,0.0185919649705569,0.0336291474733426,0.0262717382327114,0.021585140213953,0.0254611852791165,0.0205711780021478,0.0231318021547488,0.0237032012104354,0.0185510704985924,0.0269013601185153,0.0294848321447746,0.012908244347001,0.0316415314765956,0.026804537934694,0.0343271424768858,0.027433977443868,0.0219550548627526,0.0244478962177961,0.0323009078001381,0.0365963837399664,0.0277766730003959,0.0300289692755051
IVD,0.0276395427868978,0.0188655953988789,0.0165923083208805,0.0169554116357835,0.0281924592592216,0.0166736660303223,0.0181698798714127,0.0195283451380933,0.0233963378875326,0.017810946044383,0.0156520538609668,0.0195097409882163,0.0240430734889121,0.0310691611809983,0.0344498399984941,0.0168103113293548,0.0176673613420611,0.0197890790056275,0.020319550742981,0.0189881482513228,0.0226652704331842,0.0201829764931485,0.0380257227919478,0.0173400719064317,0.0205519971871146,0.0209981512278203,0.020570993252746,0.0130618567539412,0.0143803683823665,0.0161069392025108,0.0181984239055554,0.0149281468982375,0.0172207174942676,0.0228259068578934,0.015856469222908,0.0250551239756626,0.0176160806468446,0.0127679765638882,0.013066534794789,0.0148214624928656,0.0134378786636673,0.0165264270565658,0.0272299183926251,0.0200757897854957,0.0193022473907245,0.0188853726697723,0.0153448044981125,0.0138118143499892,0.0239245037606651,0.0260997855155047,0.0146709697037543,0.0188328635054891,0.0112526411202127,0.0406912168988459,0.0181603305228671,0.0219892743736233,0.0144970702735863,0.016312102113105,0.0125270693317387,0.0173465913969787,0.0413492886355313,0.0195203707800585,0.0356661154292432
L2HGDH,0.0153818395677533,0.0233760020337278,0.0164070301443388,0.0224718653761584,0.0255354672154891,0.0395930720175075,0.0153042887650476,0.0133968045799187,0.0160444524487549,0.0159273149984258,0.015514422868145,0.0239620605825022,0.0172708447312074,0.0264485174097315,0.0164811022624541,0.0158478668353002,0.0159597987932008,0.0178282160347977,0.016892468587275,0.0222410724615947,0.0195688880090815,0.0226803319091418,0.0162814062870819,0.0162654472646016,0.0260127985897863,0.0162556146497146,0.0145407264975513,0.015518968236315,0.0150326033380841,0.0152696118518874,0.0169998028992492,0.0270813970577347,0.021152459163283,0.0206109949422427,0.0124898770360944,0.0239821056593409,0.0246737216835618,0.0125711118068198,0.0134622486022084,0.0128048950430507,0.0233056663681393,0.0134750194946873,0.0188853755149602,0.027783555120928,0.0196669607906036,0.020559217689088,0.0162920031621763,0.0161262796653807,0.0187322830164164,0.0181142575933518,0.0207552009587938,0.0240232647109815,0.0155414065147381,0.0321547874144076,0.0210990937609238,0.0168879459385261,0.0146220817506998,0.0217995139684997,0.0157475752351242,0.01520799706284,0.0261723915398004,0.0201741660554305,0.0409827636275192
ETHE1,0.0291543373379652,0.0241791629388423,0.0226450983918174,0.0215375405655795,0.0270006751276985,0.0179280716848761,0.0153146668093065,0.0114425668375304,0.014459194474652,0.00976412884496535,0.0150470566569654,0.0150857085228019,0.0180267707223326,0.012271385829598,0.0158504052510001,0.0181596424510131,0.0126649897868114,0.00969571532574724,0.0144936380663982,0.0169351438242986,0.0217985733416634,0.0153047476945269,0.0155137741344325,0.01972853528229,0.0195738722512149,0.015522681984306,0.0110677879802358,0.0158459545677613,0.0168769281599764,0.0154687122114304,0.0204759548795964,0.0141993316555276,0.0203914243387473,0.0170612663839517,0.0108558582551702,0.0199792112066762,0.0179410195917806,0.0106241871832461,0.00931699324489671,0.0152126504524296,0.0135048326179573,0.0178279044082045,0.0154961456173795,0.0192330381388609,0.0117978646019987,0.0228436170584495,0.0151728040971099,0.0144196489997577,0.0145402927705408,0.0234267461790252,0.0135269727490827,0.0142063094340151,0.0229370442833742,0.0211220550222551,0.0208469354564543,0.0157509426979972,0.0156103150006395,0.0137742337561207,0.016542800277101,0.0177025499142857,0.0173400983554524,0.0226857684128258,0.0142557654705898
MRPL20,0.0098346802223803,0.221825133331727,0.0131501908093948,0.183873045518654,0.108364499948,0.210697932671394,0.0357301046299229,0.0735324618790651,0.0404660184688025,0.0796520357957234,0.0186861575741176,0.0860411293095733,0.0423997288250774,0.0891349959445853,0.0400232621801534,0.0500481411390322,0.0175469975061213,0.0934787678709253,0.057674863532556,0.162854139896303,0.0677555996718007,0.22680330975469,0.178980942251097,0.0159104028802267,0.143176953348782,0.0241978815463025,0.0422535958963158,0.0424169051551518,0.0448835503125705,0.0533303937795569,0.0883277973418621,0.0317058839396443,0.0490414186823019,0.0779361181418359,0.0189256420769151,0.164662610486015,0.233405295168086,0.0242646505861163,0.014182246826626,0.0532788964313901,0.0497468612376809,0.0137047053868508,0.054332443854451,0.0604979390518322,0.0795998035576591,0.0563072273357324,0.0244688485307738,0.0680446861378716,0.0252486528949605,0.0141005199213461,0.0506193189010226,0.135756293759915,0.00981450230089345,0.159452442095517,0.0641832631055882,0.0398657037069314,0.0219614082225908,0.0259195328075797,0.0212638482772221,0.0670975115732074,0.208079690428826,0.184427294061699,0.0623924939795488
SLC25A5,0.537587874116163,0.271831149080435,0.509734436057715,0.820975388872144,0.729350009599016,0.631134347114246,0.250102598307455,0.47939844907849,0.425124197108734,0.782377035216746,0.608959480327292,0.765290714101221,0.641794278386129,0.749571882874242,0.811133781535849,0.586874970835453,0.500240020348103,0.590468424988214,0.661184970483463,0.856812248433829,0.558049342019782,0.84468149146513,0.414955361592207,0.37510185623376,0.840232101444326,0.72208586976552,0.474183722045401,0.246133776854328,0.746492617956884,0.828662171920154,0.476407982320976,0.810811616645283,0.529736727625385,0.678481654186996,0.695146603091493,0.778294913731871,0.684215499717139,0.726661237388044,0.49257130452545,0.867049279130692,0.749855282098195,0.70821919482208,0.845499190018542,0.788738536305762,0.590937298286736,0.792486433898101,0.835004521177053,0.351141883386957,0.809426688087415,0.663125746986665,0.670620246651532,0.81121258118981,0.2461132757766,0.87877555603851,0.661007647137268,0.796369811036083,0.608688373289054,0.395484253780495,0.493526482128924,0.720032760337276,0.398498073824247,0.82223660600777,0.653220455460263
SLC25A12,0.0414298270012998,0.0482625250749374,0.0241539211105567,0.0384838878361534,0.0415607446306228,0.0587242146875681,0.0318106838586275,0.0212070738455005,0.034512612172627,0.0184893851023286,0.0284358410994181,0.0278380048628182,0.0301423384028432,0.0320199265798098,0.039916358955826,0.0243568810917755,0.0213301509867474,0.0269492783148198,0.0232668005241449,0.0474197149354257,0.0412099052660839,0.0451721548198265,0.040123787538618,0.0449170430960957,0.0552691111847203,0.0273666530780382,0.0197473631716701,0.0322834824655426,0.0282472323995774,0.0249299153220946,0.0220758534226162,0.0271946070769023,0.0428452884982578,0.028993450278712,0.0185103861714795,0.0390286737960913,0.0351168962026807,0.0146195206652869,0.0252604194738459,0.0264597875246752,0.0274051947267216,0.0548683929171301,0.0322827895883181,0.0694710658572337,0.0313478208418444,0.0492360520537943,0.0250773621531599,0.0271749627666316,0.0249073469084218,0.0205178503653161,0.0245858109683724,0.0450856236468078,0.0401346309890933,0.0724710130428829,0.0362653632392275,0.0232136693184356,0.0245699335805851,0.0305564429868559,0.0253995686182032,0.0326385209356376,0.034821068372478,0.0393549899428979,0.0421882470473939
MRPS21,0.0247544949905477,0.0261100136628729,0.0238284003259876,0.0222156368754574,0.0211439495981365,0.0183218555095189,0.0174957971968119,0.0195603996019147,0.0243223833723345,0.0236948138298335,0.0180390597456127,0.0149598183508536,0.0219526705571229,0.0376306161508862,0.634570476953639,0.0169205627218287,0.0188226728286974,0.0156024256583503,0.019058218619583,0.0287038399468624,0.0237797629778543,0.0226714395920445,0.0359947791982346,0.0181798951208899,0.0243830835917603,0.0197078930904678,0.019745677501321,0.0205509553385852,0.0190524783330692,0.0175873155952053,0.0156891045848973,0.0227676443490268,0.0214287582768365,0.0182922452281707,0.0209183571814994,0.0226725284891632,0.0184493290332682,0.332585822716834,0.0140090182040803,0.0212931178419722,0.0233835115139093,0.0161859530946486,0.0193368219782853,0.0225031655393322,0.0173230173523935,0.604137464903645,0.0178801499026416,0.0202331022621549,0.020664326659175,0.0169568662846213,0.0182432184291694,0.0223243626747153,0.0191457373135427,0.0333488669842786,0.0311675182825149,0.018281507059593,0.0200156927605402,0.0215121019751037,0.0173919400010199,0.0138218996319328,0.031647471579154,0.0214577189979059,0.0426263733406215
TOMM22,0.00846277255254724,0.00811799356210592,0.0070202678610476,0.00748820866927893,0.00758633532779617,0.0148631312798591,0.00785179731240538,0.00743959866168914,0.00957466322711493,0.00811924982612031,0.00853334458355656,0.00770757188974978,0.00907896045404738,0.0101564113671858,0.0075872538378865,0.00817639397925721,0.00868346206807857,0.00751122628582318,0.035468419817705,0.00869366471042559,0.00923629353706685,0.00891683772500272,0.00931785230092688,0.0117888764415312,0.0105599548914015,0.00916428203239311,0.0167159596233251,0.00788874748538414,0.00790018590156676,0.00995911205624447,0.00802430257138285,0.00685419319697184,0.00907154665893594,0.0082713395008131,0.00622116495460625,0.00826121042474072,0.00836636210454735,0.00567817932706908,0.00528238368733884,0.0100347479752077,0.0100883986463826,0.0067728069252182,0.0116002004631275,0.00866093188171442,0.00796255929640586,0.034059296939064,0.00723680104559343,0.0075292424837264,0.00847317890112791,0.00819344838597128,0.00745184809594939,0.0101149183597373,0.00694144975299177,0.0146339278428784,0.00796763590043674,0.0103546316547688,0.00766089437423663,0.00896175131745507,0.00813939879465075,0.00757396666068562,0.0127844153446528,0.010059684762574,0.0137924818868118
ACAA2,0.0166827046454517,0.0149345337720848,0.0199365296211392,0.0869073662824186,0.668142519002508,0.016215006418071,0.0155664804468329,0.0674839907955585,0.0198087555928449,0.00699817701163787,0.0121518473469161,0.00726464453485103,0.348671477326377,0.0221849985208863,0.120604837668319,0.0457303664632459,0.279007412584554,0.0550947239815533,0.0130731997530635,0.0759765665555476,0.0730200728884566,0.324458807118474,0.0126330475705354,0.0156801659627774,0.357864310263308,0.0129031419680226,0.00815114267572949,0.0132899915066777,0.0137708612134739,0.0160858061423999,0.469960413451877,0.0727010005388359,0.0158144693054299,0.108276388145015,0.0461063171454265,0.0268529368788093,0.0162274777288742,0.225315209559772,0.00630425047389082,0.433246175506294,0.026691841269613,0.0201486438172923,0.0126543981316566,0.282886620245378,0.0112774400154228,0.0169372588166744,0.0565011889632743,0.0202573734129924,0.0274897634573636,0.180539971118396,0.0275405704217734,0.0265143791217121,0.00642681765593083,0.844681785786889,0.0179484151291181,0.0209500810962502,0.0622806722528102,0.00704363838736583,0.0162402969397759,0.0149465670705744,0.0127844188182478,0.606875125087453,0.0179317016069377
MRPL30,0.0242843009121332,0.0235699676822292,0.0170775914940677,0.0248732817005645,0.0186662144678886,0.024387758104548,0.0174049820311753,0.0152780196743581,0.0183908344330023,0.018026943987654,0.0179008737586589,0.0163682448126479,0.0171449310160572,0.0289127308442935,0.0217235530563438,0.018663853862793,0.017627595187028,0.0172375763496797,0.0170015661440634,0.026396411160551,0.0237810121379004,0.0202486686630522,0.0326628350025847,0.0249930802307971,0.0237718619795633,0.0184381426051726,0.0151682707124529,0.0176485561940517,0.0185048240033148,0.0184135650231459,0.015655212482159,0.0260808775388002,0.0225121552840462,0.0181068798155234,0.0157209151345183,0.024894482939331,0.0230486547110915,0.0123454241227844,0.0172444013009398,0.0201860837328264,0.0163660773250401,0.0170658192257552,0.0171683938898783,0.0248058699472116,0.0184151657757627,0.0235718121426477,0.0152406990821587,0.0203786793957942,0.0165926158506898,0.0195108026168046,0.0180956840710321,0.02007272117428,0.0199994120235388,0.0295783609148037,0.0230595886225542,0.0173346504546236,0.0177061748183234,0.0196906168289171,0.0164047401374242,0.0144906198163471,0.0302847318661306,0.0191577224343049,0.0266087214080173
DNAJA3,0.00738658574081861,0.0178178336830606,0.00633093692069423,0.0149108718336068,0.0176917624723677,0.0185629228324705,0.0109423576302258,0.0119036122254591,0.0113336579134383,0.0102573128384232,0.00895991840113193,0.0207643947249463,0.0130608709486073,0.0191752949771421,0.013499677438117,0.0120498990142534,0.0122771462956611,0.0138452982201501,0.00906913654227347,0.0171788141690488,0.0183941574596959,0.0155030921661391,0.0125808882042458,0.0110914968707995,0.0210490133249424,0.0103425466257169,0.0111430119713828,0.0127688603298586,0.0102020216385247,0.0141388057349042,0.0132474670544749,0.0104325162518049,0.0203795042017432,0.0099167478600422,0.00715697647629708,0.0228766823610364,0.0177822088282201,0.00615954138227527,0.00885154371244965,0.0123680015950965,0.0127680778856196,0.0062717963397401,0.0179916242626195,0.016558338880927,0.0170251590875506,0.0176410298124994,0.0102429613169294,0.0103888691091985,0.0118642268543478,0.00648859765280301,0.011829069617304,0.0128056128704516,0.00612617566696469,0.0216981173816036,0.0197301457514832,0.0102858547338888,0.00923561980844673,0.0208112576216204,0.00837271897987666,0.00936232506019688,0.0154071383199394,0.0229948077095121,0.0195603280923796
NDUFB2,0.0330436122991063,0.0253792990435244,0.0244672800622518,0.0273376452559335,0.0321633983972061,0.0237733867831865,0.0206863528062695,0.0258009508715573,0.0246957614342106,0.0176348997400493,0.0191219066809173,0.0152112880496297,0.0219725562477843,0.0226565019785192,0.0243233385891174,0.0236561518938208,0.0197876086488085,0.0169620473316759,0.0179794728465564,0.038473970786439,0.0383474227942683,0.0355710906803575,0.166476897929868,0.0234188664595755,0.0333534159264021,0.0179951979710859,0.0215899694990063,0.0208561892300225,0.0187611607325903,0.0232359372256276,0.0199821799873066,0.0200693271492037,0.0442157443741129,0.0277626830738927,0.0133162321411645,0.0253703280183606,0.0249073522383406,0.0131610975212776,0.0117616842989016,0.0177966546181487,0.0154390974702123,0.0133407310468608,0.019682873924191,0.0303602173644554,0.0153078591967966,0.0464238256838894,0.0216552591991511,0.0182773841863707,0.0209481252803608,0.0328235860263488,0.0137512352307507,0.0218086658133131,0.0236235431559592,0.154982031314454,0.0269376726989891,0.0175136796763597,0.0165404573564311,0.0200516328927108,0.02001094034986,0.0215916094688158,0.0496881703489804,0.0258626935760472,0.0688677600824704
MRPS34,0.049363272089207,0.0369889411318757,0.0297105388534052,0.0296828893865954,0.0229256887717546,0.0279480028222748,0.0168901196304344,0.0113917893913815,0.0247158217357125,0.0135349619073404,0.0190699072100148,0.016595417052454,0.0185516207695162,0.0240035360922019,0.0225247427802111,0.0216603603028732,0.0192280567948476,0.0195044398654729,0.0191371423622271,0.0307067879016669,0.0313328962628007,0.0266815092735221,0.0484740151573159,0.0216334162997835,0.0238013727156221,0.0199153117043455,0.0141470036434779,0.0178427109580459,0.0191875113725709,0.0176719911766304,0.0235203113935451,0.0254311480233211,0.0250001269492602,0.0204854345412,0.0132774691846756,0.02644063461803,0.0257922391612067,0.0180111072799189,0.0126815849798938,0.0251740194565812,0.0199920525691633,0.0250058450506815,0.0322666843141744,0.0283483151750982,0.0170230767311313,0.0311195909031089,0.0194066551706943,0.018695450011704,0.0222227823099333,0.0367568500558264,0.0191703319867294,0.0235531921296976,0.0274988542320801,0.0385786109103853,0.0301727061717167,0.0139900573094176,0.0168978880985945,0.0228683627149185,0.021191941882246,0.0207856948501008,0.0337921287503869,0.0245125717080212,0.0370765737990579
ETFB,0.0128573747677472,0.0333745489985426,0.0136056162692075,0.0207988491010446,0.0234401372229665,0.0138240159583798,0.0153874917722119,0.0155552913128046,0.0135802185400523,0.00938119725696885,0.0108038866545154,0.0105970919469518,0.0142439476482101,0.0144669022249794,0.0138078118592182,0.0182469770161581,0.013725039353572,0.00850240343436835,0.00876506308963006,0.0180293479308008,0.0179156284123173,0.0131208735071126,0.0221301631144658,0.0148953537548565,0.0140299137594207,0.0156318860315172,0.010174097532788,0.0127190750462772,0.0130458826662169,0.0118308948291768,0.0187167620797419,0.0130675715014838,0.0195861565350429,0.0155867732203483,0.00711070336180442,0.0187081770398569,0.0147661786614382,0.00613899530922853,0.00710759983699653,0.0132990305882858,0.0131778364205989,0.00934845326083113,0.0108032989650466,0.013456515811958,0.0187377783341767,0.0172363827167536,0.0121541133271459,0.0118806738503278,0.0170058187311728,0.0208998895934483,0.0134933200892665,0.010878490586999,0.00790634892601877,0.0394345483920555,0.0189373969005493,0.017237433946749,0.0108856148890044,0.0129325369853134,0.0148421470926134,0.0133044577874787,0.0320851241988619,0.0130624605552242,0.032706563954684
LACE1,0.0307351731739464,0.0246694128796475,0.0157171524561645,0.0203473290851406,0.0220783269307429,0.0188951297763523,0.0221866659421363,0.0154764306638309,0.0198221797976976,0.0122880007700807,0.0168501864943884,0.010684533474139,0.0130153040427888,0.0157523164533819,0.0210256422856469,0.0172917318393099,0.0166617228051887,0.0126399214460096,0.0130706590541758,0.0220144006266331,0.0230784715267238,0.0203016014903486,0.0261649387668275,0.018396596564766,0.0239744969210522,0.0146479727732072,0.0186907904094506,0.0177821806491049,0.0155331880835088,0.0163754810821056,0.0143861508771889,0.0159925919415723,0.0268214402645249,0.0196483217920409,0.00848128682904184,0.029636038025991,0.0302158472598381,0.010640688455573,0.0108674863442113,0.0171938224460307,0.0190322375933006,0.0114042235516399,0.025333750351359,0.022670869934577,0.0132640890235616,0.0204492403705219,0.0185283698885105,0.0145584359310526,0.0158423259582227,0.021097948422016,0.0178359804717066,0.0147919984311719,0.0168582869943937,0.024232820799224,0.0257463542645671,0.0183555109077583,0.0177215891563547,0.0151166661974894,0.0197637506568559,0.0167081794215049,0.0220851556558502,0.0395341796310252,0.022902623456497
ATPIF1,0.0318169167195414,0.0523433944530507,0.0310893492635295,0.0675482842760329,0.0360887248776339,0.0313963125123308,0.0245742429361712,0.0221037475278021,0.0263960862731238,0.0153881673846935,0.0219564978511859,0.0238684362126604,0.0220335123559878,0.0428062623362097,0.0418629819960465,0.0263400599018898,0.0234784683377376,0.019641011074994,0.022245144729094,0.0395430115086142,0.0369925542459494,0.0720003302550489,0.0554252566405069,0.0439350908608984,0.0347815769851436,0.0251580921329146,0.0192314444293916,0.0223273656242733,0.0218447429333428,0.0212034560922385,0.0237219776637791,0.0218734687475151,0.0396276841915318,0.028449122796808,0.0148873300337125,0.0428395830210168,0.0365527983425979,0.0133631519079242,0.0124057735873481,0.0215452719434539,0.020093354214586,0.0138845077487765,0.0208832237569484,0.0440047441559537,0.0333141314212545,0.0585749490908312,0.0161000588883253,0.0233989297235078,0.0261858595407867,0.0375078326123698,0.0161062498523622,0.0300231046410907,0.0226590324286282,0.0499191611760663,0.0353115039398178,0.0189728420227327,0.0231572812426973,0.025740859402632,0.0186546927501174,0.0258086818452577,0.0402505946690601,0.0314710128379576,0.0604359357024883
CHCHD3,0.0107860077589129,0.014407429041894,0.0112663198653293,0.0137437679293321,0.0166411719286636,0.0108799975275157,0.00881596619087916,0.00910321223489828,0.0114004045662848,0.0196813701905175,0.00823631467276904,0.00863489857490401,0.0110481963587328,0.0106793880129696,0.0149717097512093,0.00937230632879689,0.0116259807264286,0.00845862696254929,0.00903809012053047,0.0111279560906669,0.0154374193452152,0.0115636979101554,0.0134179924031702,0.00907064113409297,0.0126235842937269,0.0076852242270084,0.0110333328444446,0.00983323199064081,0.0096090166084977,0.0163565995589993,0.00968979493014427,0.0130419617073505,0.0139483560326949,0.0118554768212272,0.0111765784860745,0.0317712667444593,0.0107325581765544,0.0075432973760268,0.0087447659043444,0.0104439256557994,0.0109278995270277,0.0103531178245568,0.0128722442379699,0.0104734783420565,0.00840481210572314,0.0095648983539545,0.00890565499436298,0.00988339307366834,0.0121655688331039,0.0111482339594196,0.0100755634769472,0.0139495435676624,0.00831928509328941,0.017553832744145,0.0139999475140641,0.0150272654978151,0.00798624393173111,0.0107809555135482,0.00912574260862398,0.00856194715695625,0.0176731282352653,0.0191900817325166,0.0761977575430349
COQ10B,0.0142675381607924,0.0138716154848434,0.0133925251334587,0.010893101690201,0.0156015233385149,0.0124501076682129,0.0101577472322807,0.00971106324029506,0.0122749543735952,0.0123432831942833,0.00972244772211905,0.00958255988498544,0.0125504130569461,0.0105519529407118,0.0121302955816939,0.00948822576471115,0.0113401709150506,0.00833086628255492,0.0125503980474625,0.0145505995328008,0.0128728774205799,0.0119571093403137,0.0116552879498248,0.0118277831124066,0.0129373023720252,0.0102282855054233,0.0104308456793359,0.0102135534277599,0.00902768518076639,0.0111650097587812,0.011148482906627,0.0123106957841455,0.0123984332188047,0.0110236568431946,0.00856006863647401,0.0111370336480918,0.0153049987739515,0.00949689326579687,0.00923728778584077,0.0118502397300543,0.0150408012554369,0.0116109777512151,0.0143545664600033,0.0127240238817953,0.00888149776964934,0.0122644366921001,0.0105051323130807,0.00995151007736514,0.0115170595671431,0.0138399364221083,0.0156761152381136,0.0109388087420243,0.00976574001912178,0.0173369558735996,0.0140662555392083,0.010474958488564,0.0104647250130737,0.0112002448130445,0.00969285915265687,0.00952315079385681,0.0181235760118458,0.0141566190774816,0.0199925829101537
ACSF3,0.9406416049702,0.957388489420078,0.955537621419411,0.944815365700993,0.954425553436178,0.942690120111335,0.957380115369814,0.954145311892931,0.961164778819334,0.955020373494547,0.957790945808874,0.876742901377603,0.954498326456583,0.958868057089369,0.92575057869878,0.97174200387353,0.968454938804464,0.919579114155092,0.94950710227621,0.938564950131569,0.948213170506622,0.925159921522734,0.933768196902664,0.949029363279576,0.947170392471672,0.948574374725914,0.960751661259463,0.955234772409095,0.955328409009837,0.969003646305983,0.954659054201692,0.953201764375185,0.947402183351676,0.962825989236981,0.969021440339653,0.946746276212413,0.939303854863713,0.967413657963397,0.96242376943584,0.955871606228584,0.949519422473952,0.969323374060727,0.93957278240023,0.929400863758115,0.958069774468992,0.944862299847349,0.951541947018012,0.951361241604375,0.966261680162915,0.970850241465988,0.960492968604214,0.93968826904525,0.965123969926451,0.932305271760242,0.952975000191057,0.956167619784079,0.956729604919239,0.952976555407795,0.948410911833835,0.924413400132901,0.929459354426767,0.943505101624448,0.935755155531999
POLDIP2,0.0200062102996417,0.0222513525866547,0.0250009042293333,0.0223409730877704,0.0359683001784395,0.0348574430684049,0.0173656406140394,0.0115441025035407,0.0196616171978397,0.0165621673532134,0.019362530165479,0.0282550883592205,0.0208922170529016,0.030132933760571,0.022311754938448,0.0192037385236181,0.017005134952218,0.0218257963674178,0.0229966307745706,0.0310187383867048,0.0276501725053245,0.0297192825579779,0.0263759795463038,0.0203982671023647,0.030060135756945,0.0175867515053023,0.0167695612566582,0.0168119288341394,0.0165329195314434,0.0185852687017777,0.0173013303544341,0.0223646363253201,0.0278525582166508,0.0170957522579202,0.0140722994044568,0.0297016125367984,0.0332801902851268,0.0148996495554769,0.0160339850832481,0.0244532228591493,0.0345917523137568,0.0150366231968123,0.0248570484741503,0.0413256965642231,0.0323438099517388,0.0283096371196288,0.0226836630769949,0.0186030581238104,0.0456915143889574,0.0176818886209005,0.0204978962547254,0.0297486680256469,0.0190721444029492,0.0434943460470644,0.0282195209438203,0.0149906413529558,0.016528386474856,0.0394122207567765,0.0189906678088966,0.0213616171889868,0.0388468932185394,0.035142836306801,0.032031867072714
SLC25A10,0.241298570226754,0.396912623427134,0.404453022761488,0.661056561645434,0.668660397839168,0.568523210621146,0.227459874410223,0.330516034913408,0.38462278945793,0.437435466251465,0.336420148735564,0.592910407669289,0.461661715027058,0.145311081690671,0.428888365102438,0.539552112847605,0.447113103816415,0.299802111820987,0.54904245850916,0.512772423291922,0.120857826512224,0.188321943391768,0.763546962841669,0.190649713250007,0.419499234345855,0.351596864682849,0.317522063173279,0.728856775494006,0.33547714792409,0.470476685108494,0.804333451767914,0.249041158474807,0.231477352319966,0.318221528172839,0.494702855335367,0.289266008940801,0.745938479720842,0.449993466215587,0.269531129828297,0.254853785396865,0.26943837815325,0.150317280576956,0.563569526807882,0.267263602124713,0.169224668917397,0.199333803342654,0.243970555110863,0.662599370222057,0.329739148903811,0.626950114363579,0.470003165016224,0.809664229746763,0.197005576024175,0.872187725054891,0.25384606900794,0.235326651231439,0.379538630255127,0.15434918183917,0.491551045362015,0.122191194247163,0.549231697311222,0.480895571815381,0.309807239261021
SLC25A13,0.0111709702781029,0.016385909268985,0.0155899571196657,0.0207238336444967,0.0189806302189491,0.0147097041766682,0.0172623605891529,0.0137920386767522,0.0162072707710863,0.0859766184354664,0.014664767397759,0.0231305554249554,0.0206689962811453,0.0189372741394928,0.018003417103267,0.0246783458105899,0.312399390213433,0.0145703244419696,0.0256265060829421,0.0162897033502433,0.0240556980407246,0.0145714836256053,0.0138245588637036,0.0138050637386431,0.0185760298473994,0.01855996893645,0.0120680438859648,0.0139729054381677,0.0229763628572378,0.0173607751178131,0.128915265183594,0.0136761422368808,0.0205174223277882,0.0180480246669308,0.0106544108756845,0.0181778315424539,0.0194335036147478,0.0135835812576627,0.014320549882373,0.0212035826049591,0.0355080191248288,0.00990511197450901,0.0161230496222377,0.0144167855049814,0.0148032462697577,0.0160259666983657,0.0145771577640021,0.0157837156649622,0.0212085325653591,0.0127746292567669,0.0184535352916227,0.015491125432329,0.0211288615079906,0.028315171981481,0.0184942143717471,0.0176170045627352,0.0146565276192703,0.015680906566117,0.186420945901618,0.0230370108940162,0.0245939183281539,0.0193187285612411,0.0169594179836808
